id,Longitude,Latitude,Altitude,VelocityX,VelocityY,VelocityZ,Wifi1,Wifi2,Wifi3,Wifi4,Wifi5,Wifi6,Wifi7,Wifi8,DroneHeading,Battery,Voltage,Current,Date,Method,VelocitySolid
51333,151.226809047228,-33.9309812827853,9.69999980926514,0.100000001490116,0.100000001490116,-0.100000001490116,-97,-101,-100,-101,-93,-101,-101,-108,97.6,75,15418,-9763,"2016-11-17 16:29:13.450","speed 14 -1",14
51334,151.226809083043,-33.9309812930533,9.69999980926514,0.100000001490116,0.100000001490116,-0.100000001490116,-97,-101,-100,-101,-93,-101,-101,-108,97.3,75,15418,-9763,"2016-11-17 16:29:13.542","speed 14 -1",14
51335,151.226809083043,-33.9309812930533,9.69999980926514,0.100000001490116,0.100000001490116,-0.100000001490116,-97,-101,-100,-101,-93,-101,-101,-108,97.3,75,15418,-9763,"2016-11-17 16:29:13.642","speed 14 -1",14
51336,151.226809193339,-33.9309811820958,9.69999980926514,0.100000001490116,0.0,-0.100000001490116,-97,-101,-100,-101,-93,-101,-101,-108,97.2,75,15418,-9763,"2016-11-17 16:29:13.760","speed 14 -1",14
51337,151.22680936992,-33.9309811685791,9.69999980926514,0.100000001490116,0.0,-0.100000001490116,-97,-101,-100,-101,-93,-101,-101,-108,97.1,75,15418,-9763,"2016-11-17 16:29:13.843","speed 14 -1",14
51338,151.226809425109,-33.9309810880734,9.69999980926514,0.0,0.0,-0.100000001490116,-97,-101,-100,-101,-93,-101,-101,-108,97.1,75,15418,-9763,"2016-11-17 16:29:13.941","speed 14 -1",14
51339,151.226809498867,-33.93098100485,9.69999980926514,0.0,0.0,-0.100000001490116,-97,-101,-100,-101,-93,-101,-101,-108,97.4,75,15400,-10016,"2016-11-17 16:29:14.042","speed 14 -1",14
51340,151.226809664557,-33.930980995015,9.69999980926514,0.100000001490116,0.100000001490116,-0.100000001490116,-97,-101,-100,-101,-93,-101,-101,-108,97.4,75,15400,-10016,"2016-11-17 16:29:14.142","speed 14 -1",14
51341,151.226809774913,-33.9309809027608,9.69999980926514,0.100000001490116,0.0,-0.100000001490116,-98,-100,-99,-100,-100,-89,-102,-108,97.2,75,15400,-10016,"2016-11-17 16:29:14.261","speed 14 -1",14
51342,151.22680980586,-33.9309807841768,9.69999980926514,0.100000001490116,0.0,-0.100000001490116,-98,-100,-99,-100,-100,-89,-102,-108,96.9,75,15400,-10016,"2016-11-17 16:29:14.344","speed 14 -1",14
51343,151.22680980586,-33.9309807841768,9.69999980926514,0.100000001490116,0.0,-0.100000001490116,-98,-100,-99,-100,-100,-89,-102,-108,96.9,75,15400,-10016,"2016-11-17 16:29:14.444","speed 14 -1",14
51344,151.226809950727,-33.9309806975575,9.69999980926514,0.100000001490116,0.0,-0.100000001490116,-98,-100,-99,-100,-100,-89,-102,-108,96.7,75,15400,-10016,"2016-11-17 16:29:14.545","speed 14 -1",14
