id,Longitude,Latitude,Altitude,VelocityX,VelocityY,VelocityZ,Wifi1,Wifi2,Wifi3,Wifi4,Wifi5,Wifi6,Wifi7,Wifi8,DroneHeading,Battery,Voltage,Current,Date,Method,VelocitySolid
6232,151.226758769822,-33.9311405210405,10.3000001907349,0.100000001490116,0.200000002980232,0.0,0,0,0,0,0,0,0,0,91.5,0,0,0,"2016-11-16 14:53:30.112","speed 3 -1",3
6233,151.226759075985,-33.9311404155757,10.3000001907349,0.0,0.200000002980232,0.0,0,0,0,0,0,0,0,0,91.5,0,0,0,"2016-11-16 14:53:30.211","speed 3 -1",3
6234,151.226759274366,-33.9311403373866,10.3000001907349,0.0,0.100000001490116,0.0,0,0,0,0,0,0,0,0,91.4,0,0,0,"2016-11-16 14:53:30.311","speed 3 -1",3
6235,151.22675954686,-33.9311402339373,10.3000001907349,0.0,0.100000001490116,0.100000001490116,0,0,0,0,0,0,0,0,91.4,0,0,0,"2016-11-16 14:53:30.412","speed 3 -1",3
6236,151.226759664266,-33.9311401581045,10.3000001907349,0.0,0.0,0.0,-98,-97,-101,-97,-98,-98,-102,-108,91.4,0,0,0,"2016-11-16 14:53:30.511","speed 3 -1",3
6237,151.226759714523,-33.9311401097933,10.3999996185303,0.0,0.0,0.0,-98,-97,-101,-97,-98,-98,-102,-108,91.4,0,0,0,"2016-11-16 14:53:30.613","speed 3 -1",3
6238,151.226759889626,-33.931140014666,10.3999996185303,0.0,0.0,0.0,-98,-97,-101,-97,-98,-98,-102,-108,91.5,0,0,0,"2016-11-16 14:53:30.712","speed 3 -1",3
6239,151.226759734414,-33.9311400447306,10.3999996185303,0.0,0.0,0.100000001490116,-98,-97,-101,-97,-98,-98,-102,-108,91.6,0,0,0,"2016-11-16 14:53:30.812","speed 3 -1",3
6240,151.226759659629,-33.9311400342463,10.3999996185303,0.0,0.0,0.0,-98,-97,-101,-97,-98,-98,-102,-108,91.5,0,0,0,"2016-11-16 14:53:30.939","speed 3 -1",3
6241,151.226759474308,-33.9311400341469,10.3999996185303,0.0,-0.100000001490116,0.0,-98,-97,-101,-97,-98,-98,-102,-108,91.6,94,15898,-9004,"2016-11-16 14:53:31.013","speed 3 -1",3
6242,151.226759361462,-33.9311400793092,10.3999996185303,0.0,-0.100000001490116,0.0,-98,-97,-101,-97,-98,-98,-102,-108,91.6,94,15898,-9004,"2016-11-16 14:53:31.113","speed 3 -1",3
6243,151.226759075259,-33.931140119687,10.3999996185303,0.0,-0.100000001490116,0.0,-98,-97,-101,-97,-98,-98,-102,-108,91.6,94,15898,-9004,"2016-11-16 14:53:31.213","speed 3 -1",3
6244,151.226758955207,-33.9311401470753,10.3999996185303,0.0,-0.100000001490116,0.0,-98,-97,-101,-97,-98,-98,-102,-108,91.7,94,15898,-9004,"2016-11-16 14:53:31.314","speed 3 -1",3
6245,151.226758628954,-33.931140191169,10.3999996185303,0.0,-0.100000001490116,0.0,-98,-97,-101,-97,-98,-98,-102,-108,91.7,94,15898,-9004,"2016-11-16 14:53:31.414","speed 3 -1",3
6246,151.226758441243,-33.9311402465544,10.3999996185303,0.0,-0.100000001490116,0.0,-98,-101,-101,-98,-94,-98,-102,-108,91.7,94,15898,-9004,"2016-11-16 14:53:31.514","speed 3 -1",3
6247,151.226758068858,-33.9311402516627,10.5,0.0,-0.100000001490116,0.0,-98,-101,-101,-98,-94,-98,-102,-108,91.6,94,15898,-9004,"2016-11-16 14:53:31.622","speed 3 -1",3
6248,151.226757911459,-33.9311403129025,10.5,0.0,-0.100000001490116,0.0,-98,-101,-101,-98,-94,-98,-102,-108,91.7,94,15898,-9004,"2016-11-16 14:53:31.715","speed 3 -1",3
6249,151.226757711968,-33.9311403918668,10.5,0.0,-0.100000001490116,0.0,-98,-101,-101,-98,-94,-98,-102,-108,91.6,94,15898,-9004,"2016-11-16 14:53:31.816","speed 3 -1",3
6250,151.226757614682,-33.9311404509268,10.5,0.0,0.0,0.0,-98,-101,-101,-98,-94,-98,-102,-108,91.5,94,15898,-9004,"2016-11-16 14:53:31.915","speed 3 -1",3
6251,151.226757455432,-33.9311404775925,10.5,0.0,0.0,0.100000001490116,-98,-101,-101,-98,-94,-98,-102,-108,91.6,94,15819,-10352,"2016-11-16 14:53:32.015","speed 3 -1",3
6252,151.226757423675,-33.9311405192993,10.5,0.0,0.0,0.100000001490116,-98,-101,-101,-98,-94,-98,-102,-108,91.6,94,15819,-10352,"2016-11-16 14:53:32.116","speed 3 -1",3
6253,151.226757339805,-33.9311405644119,10.5,0.0,0.0,0.0,-98,-101,-101,-98,-94,-98,-102,-108,91.7,94,15819,-10352,"2016-11-16 14:53:32.216","speed 3 -1",3
6254,151.226757252014,-33.931140566858,10.5,0.0,0.0,0.0,-98,-101,-101,-98,-94,-98,-102,-108,92.0,94,15819,-10352,"2016-11-16 14:53:32.316","speed 3 -1",3
6255,151.226757375803,-33.9311405406571,10.5,0.0,0.0,0.0,-98,-101,-101,-98,-94,-98,-102,-108,91.8,94,15819,-10352,"2016-11-16 14:53:32.416","speed 3 -1",3
6256,151.226757498782,-33.9311405349347,10.5,0.0,0.100000001490116,0.0,-101,-101,-96,-100,-101,-98,-102,-108,91.5,94,15819,-10352,"2016-11-16 14:53:32.516","speed 3 -1",3
6257,151.226757527014,-33.9311405608128,10.5,0.0,0.100000001490116,0.0,-101,-101,-96,-100,-101,-98,-102,-108,91.2,94,15819,-10352,"2016-11-16 14:53:32.617","speed 3 -1",3
6258,151.226757773428,-33.9311404733732,10.5,0.0,0.300000011920929,0.0,-101,-101,-96,-100,-101,-98,-102,-108,90.7,94,15819,-10352,"2016-11-16 14:53:32.717","speed 3 -1",3
6259,151.226758217173,-33.9311403494796,10.5,0.100000001490116,0.400000005960464,0.0,-101,-101,-96,-100,-101,-98,-102,-108,90.3,94,15819,-10352,"2016-11-16 14:53:32.818","speed 3 -1",3
6260,151.226758721535,-33.9311401671998,10.5,0.100000001490116,0.600000023841858,0.0,-101,-101,-96,-100,-101,-98,-102,-108,90.0,94,15819,-10352,"2016-11-16 14:53:32.918","speed 3 -1",3
6261,151.226759565607,-33.9311399573311,10.5,0.100000001490116,0.699999988079071,0.0,-101,-101,-96,-100,-101,-98,-102,-108,89.5,94,15784,-10578,"2016-11-16 14:53:33.027","speed 3 -1",3
6262,151.226760564405,-33.9311397753969,10.6000003814697,0.200000002980232,1.0,0.0,-101,-101,-96,-100,-101,-98,-102,-108,89.2,94,15784,-10578,"2016-11-16 14:53:33.118","speed 3 -1",3
6263,151.226761828018,-33.9311395228814,10.6000003814697,0.100000001490116,1.20000004768372,0.200000002980232,-101,-101,-96,-100,-101,-98,-102,-108,88.9,94,15784,-10578,"2016-11-16 14:53:33.219","speed 3 -1",3
6264,151.226763314363,-33.9311393748369,10.6000003814697,0.100000001490116,1.39999997615814,0.0,-101,-101,-96,-100,-101,-98,-102,-108,89.1,94,15784,-10578,"2016-11-16 14:53:33.319","speed 3 -1",3
6265,151.226765349723,-33.9311391721725,10.6000003814697,0.100000001490116,1.60000002384186,0.200000002980232,-101,-101,-96,-100,-101,-98,-102,-108,89.2,94,15784,-10578,"2016-11-16 14:53:33.420","speed 3 -1",3
6266,151.226767127366,-33.9311391338847,10.6000003814697,0.0,1.89999997615814,0.100000001490116,-101,-101,-99,-100,-101,-98,-101,-108,89.4,94,15784,-10578,"2016-11-16 14:53:33.519","speed 3 -1",3
6267,151.226769774449,-33.9311391110826,10.6000003814697,0.0,2.09999990463257,0.100000001490116,-101,-101,-99,-100,-101,-98,-101,-108,89.4,94,15784,-10578,"2016-11-16 14:53:33.620","speed 3 -1",3
